RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	6261169	6291086	64	-19	64:00:00N	19:00:00W	27WWL9781298549	NQ27-14	A	ADM1		IC	42				N				SUDHURLAND	Suðurland	Sudhurland	SUDHURLAND	Suðurland	Sudhurland		2004-03-11	1,2,3,4,5,6,7	1			2004-03-11		
1	6261166	6291083	65.333333	-20	65:20:00N	20:00:00W	27WWN4656745974	NQ27-10	A	ADM1		IC	41				N				NORDHURLANDVESTRA	Norðurland Vestra	Nordhurland Vestra	NORDHURLANDVESTRA	Norðurland Vestra	Nordhurland Vestra		2004-03-11	1,2,3,4,5,6,7	1			2004-03-11		
1	6261168	6291085	65	-15	65:00:00N	15:00:00W	28WET0000008455	NQ27-12	A	ADM1		IC	38				N				AUSTURLAND	Austurland	Austurland	AUSTURLAND	Austurland	Austurland		2004-03-09	1,2,3,4,5,6,7	1			1993-09-01		
1	83709	103282	66.283333	-18.4	66:17:00N	18:24:00W	27WXP1666753916	NQ27-06	H	CHNM		IC	00				N			Sund	GRIMSEYJARSUND	Grímseyjarsund	Grimseyjarsund	GRIMSEYJARSUND	Grímseyjarsund	Grimseyjarsund		1995-09-06	1,2,3,4,5	1			1995-09-05		
1	-2652639	-3661321	65.875094	-19.560557	65:52:30N	19:33:38W	27WWP6564606740	NQ27-10	H	BAY		IC	41				V				SKAGSFJORDUR	Skagsfjördur	Skagsfjordur	SKAGSFJORDUR	Skagsfjördur	Skagsfjordur		2011-02-09	1,2,3,4,5,6,7,8,9				1993-09-01		
1	-2652639	-3661296	65.875094	-19.560557	65:52:30N	19:33:38W	27WWP6564606740	NQ27-10	H	BAY		IC	41				V				SKAGAFIORD	Skaga Fiord	Skaga Fiord	SKAGAFIORD	Skaga Fiord	Skaga Fiord		2011-02-09	1,2,3,4,5,6,7,8,9				1993-09-01		
1	-2652639	-3661301	65.875094	-19.560557	65:52:30N	19:33:38W	27WWP6564606740	NQ27-10	H	BAY		IC	41				V				SKAGAFJORD	Skaga Fjörd	Skaga Fjord	SKAGAFJORD	Skaga Fjörd	Skaga Fjord		2011-02-09	1,2,3,4,5,6,7,8,9				1993-09-01		
1	-2652639	-3661302	65.875094	-19.560557	65:52:30N	19:33:38W	27WWP6564606740	NQ27-10	H	BAY		IC	41				N			Fjörður	SKAGAFJORDHUR	Skagafjörður	Skagafjordhur	SKAGAFJORDHUR	Skagafjörður	Skagafjordhur		2011-02-09	1,2,3,4,5,6,7,8,9	1			1993-09-01		
1	-2652569	-3661225	63.783333	-17.3	63:47:00N	17:18:00W	28VCR8665074912	NP27-03	H	STM		IC	00				N				SIGURDHARFITJARALL	Sigurðarfitjaráll	Sigurdharfitjarall	SIGURDHARFITJARALL	Sigurðarfitjaráll	Sigurdharfitjarall		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	6261163	6291080	63.916667	-22.25	63:55:00N	22:15:00W	27VVL3868188329	NP27-01	A	ADM1		IC	43				V				REYKJANES	Reykjanes	Reykjanes	REYKJANES	Reykjanes	Reykjanes		2004-03-11	1,2,3,4,5,6,7				2004-03-11		
1	6261163	6291079	63.916667	-22.25	63:55:00N	22:15:00W	27VVL3868188329	NP27-01	A	ADM1		IC	43				N	isl			SUDHURNES	Suðurnes	Sudhurnes	SUDHURNES	Suðurnes	Sudhurnes		2004-03-11	1,2,3,4,5,6,7	1			2004-03-11		
1	6261163	15009018	63.916667	-22.25	63:55:00N	22:15:00W	27VVL3868188329	NP27-01	A	ADM1		IC	43				V				SOUTHWEST	Southwest	Southwest	SOUTHWEST	Southwest	Southwest		2004-03-11	1,2,3,4,5,6,7				2014-06-04		
1	-2651690	-3660238	65.066667	-21.066667	65:04:00N	21:04:00W	27WVN9686415886	NQ27-10	H	FLLS		IC	00				N	isl			RETTARFOSS	Réttarfoss	Rettarfoss	RETTARFOSS	Réttarfoss	Rettarfoss		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2655923	-3664936	65.9	-26	65:54:00N	26:00:00W	26WNU4556309127	NQ25-12	U	VALU		IC	00				N				VIKURALL	Víkuráll	Vikurall	VIKURALL	Víkuráll	Vikurall		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2652637	-3661299	66.383333	-19.4	66:23:00N	19:24:00W	27WWP7152163554	NQ27-06	U	VALU		IC	00				N				SKAGAFJARDHARDJUP	Skagafjarðardjúp	Skagafjardhardjup	SKAGAFJARDHARDJUP	Skagafjarðardjúp	Skagafjardhardjup		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2642636	-3650247	64.45	-13	64:27:00N	13:00:00W	28WES9623648676	NQ27-16	H	BNK		IC	00				N				BREIDHDALSGRUNN	Breiðdalsgrunn	Breidhdalsgrunn	BREIDHDALSGRUNN	Breiðdalsgrunn	Breidhdalsgrunn		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2642636	-3650177	64.45	-13	64:27:00N	13:00:00W	28WES9623648676	NQ27-16	H	BNK		IC	00				V				BREIDDALSGRUNN	Breiddals Grunn	Breiddals Grunn	BREIDDALSGRUNN	Breiddals Grunn	Breiddals Grunn		1994-01-14	1,2,3,4,5				1993-09-01		
1	78499	96554	66.35	-21.533333	66:21:00N	21:32:00W	27WVP7612659025	NQ27-05	T	RK		IC	00				N	isl		Boði	AMDRUPSBODHI	Amdrupsboði	Amdrupsbodhi	AMDRUPSBODHI	Amdrupsboði	Amdrupsbodhi		1995-08-07	1,2,3,4,5,6,7,8,9	1			1995-08-04		
1	-2643147	-3650804	66.1	-14.283333	66:06:00N	14:17:00W	28WEU3239931242	NQ27-08	H	BNK		IC	00				N				DIGRANESFLAK	Digranesflak	Digranesflak	DIGRANESFLAK	Digranesflak	Digranesflak		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2643147	-3650803	66.1	-14.283333	66:06:00N	14:17:00W	28WEU3239931242	NQ27-08	H	BNK		IC	00				V				DIGRANESBANKI	Digranesbanki	Digranesbanki	DIGRANESBANKI	Digranesbanki	Digranesbanki		1994-01-14	1,2,3,4,5				1993-09-01		
1	-2656008	-3665026	66.1	-13.333333	66:06:00N	13:20:00W	28WEU7534132058	NQ27-08	H	BNK		IC	00				N				VOPNAFJARDHARGRUNN	Vopnafjarðargrunn	Vopnafjardhargrunn	VOPNAFJARDHARGRUNN	Vopnafjarðargrunn	Vopnafjardhargrunn		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2656008	-3665025	66.1	-13.333333	66:06:00N	13:20:00W	28WEU7534132058	NQ27-08	H	BNK		IC	00				V				VOPNAFJARDDHARGRUNN	Vopnafjardðargrunn	Vopnafjarddhargrunn	VOPNAFJARDDHARGRUNN	Vopnafjardðargrunn	Vopnafjarddhargrunn		1994-01-14	1,2,3,4,5				1993-09-01		
1	-2655767	-3664719	64.283333	-22.683333	64:17:00N	22:41:00W	27WVM1850729666	NQ27-13	H	SHOL		IC	00				V				VESTRAHRAUN	Vestra Hraun	Vestra Hraun	VESTRAHRAUN	Vestra Hraun	Vestra Hraun		1994-01-14	1,2,3,4,5				1993-09-01		
1	-2655767	-3664724	64.283333	-22.683333	64:17:00N	22:41:00W	27WVM1850729666	NQ27-13	H	SHOL		IC	00				V				VESTRHRAUN	Vestrhraun	Vestrhraun	VESTRHRAUN	Vestrhraun	Vestrhraun		1994-01-14	1,2,3,4,5				1993-09-01		
1	-2655767	-3664761	64.283333	-22.683333	64:17:00N	22:41:00W	27WVM1850729666	NQ27-13	H	SHOL		IC	00				N	isl			VESTURHRAUN	Vesturhraun	Vesturhraun	VESTURHRAUN	Vesturhraun	Vesturhraun		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2646790	-3654830	65.366667	-21.65	65:22:00N	21:39:00W	27WVN6976949476	NQ27-10	T	PK		IC	00				N	isl			HOLKONUHNUKUR	Hólkonuhnúkur	Holkonuhnukur	HOLKONUHNUKUR	Hólkonuhnúkur	Holkonuhnukur		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	185856	231187	65.916667	-21.083333	65:55:00N	21:05:00W	27WVP9620510624	NQ27-10	H	CHN		IC	00				N	isl		Pollur	BYRGISVIKURPOLLUR	Byrgisvíkurpollur	Byrgisvikurpollur	BYRGISVIKURPOLLUR	Byrgisvíkurpollur	Byrgisvikurpollur		1996-09-06	1,2,3,4,5	1			1996-09-05		
1	78482	96517	63.483333	-23.8	63:29:00N	23:48:00W	27VUL6055642492	NP27-01	T	RK		IC	00				N	isl		Boði	ELDEYJARBODHI	Eldeyjarboði	Eldeyjarbodhi	ELDEYJARBODHI	Eldeyjarboði	Eldeyjarbodhi		1995-08-07	1,2,3,4,5,6,7,8,9	1			1995-08-04		
1	-2647530	-3655635	64.376389	-21.663056	64:22:35N	21:39:47W	27WVM6800639124	NQ27-13	H	FJD		IC	00				V				HVALFIORD	Hval Fiord	Hval Fiord	HVALFIORD	Hval Fiord	Hval Fiord		1998-04-03	1,2,3,4,5,6,7,8,9				1997-05-22		
1	-2647530	-3655639	64.376389	-21.663056	64:22:35N	21:39:47W	27WVM6800639124	NQ27-13	H	FJD		IC	00				V			Fjörd	HVALFJORD	Hval Fjörd	Hval Fjord	HVALFJORD	Hval Fjörd	Hval Fjord		1998-04-03	1,2,3,4,5,6,7,8,9				1997-05-22		
1	-2647530	-3655640	64.376389	-21.663056	64:22:35N	21:39:47W	27WVM6800639124	NQ27-13	H	FJD		IC	00				N	isl		fjörður	HVALFJORDHUR	Hvalfjörður	Hvalfjordhur	HVALFJORDHUR	Hvalfjörður	Hvalfjordhur		1998-04-03	1,2,3,4,5,6,7,8,9	1			1997-05-22		
1	-2646050	-3654003	65.466667	-18.866667	65:28:00N	18:52:00W	27WWN9882762139	NQ27-11	H	STM		IC	00				N				HEIDHARA	Heiðará	Heidhara	HEIDHARA	Heiðará	Heidhara		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2649491	-3657792	66.416667	-14.333333	66:25:00N	14:20:00W	28WEU2976366513	NQ27-08	H	OVF		IC	00				N				LANGANESROST	Langanesröst	Langanesrost	LANGANESROST	Langanesröst	Langanesrost		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2645220	-3653094	65.483333	-18.733333	65:29:00N	18:44:00W	27WXN0493564212	NQ27-11	T	VAL		IC	00				N				GRJOTARDALUR	Grjótárdalur	Grjotardalur	GRJOTARDALUR	Grjótárdalur	Grjotardalur		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2647953	-3656160	64.416667	-24.5	64:25:00N	24:30:00W	26WPS2043245816	NQ25-16	H	BNK		IC	00				V				JOKULLGRUND	Jökull Grund	Jokull Grund	JOKULLGRUND	Jökull Grund	Jokull Grund		1994-01-14	1,2,3,4,5				1993-09-01		
1	-2647953	-3656150	64.416667	-24.5	64:25:00N	24:30:00W	26WPS2043245816	NQ25-16	H	BNK		IC	00				V				JOKULGRUNN	Jökulgrunn	Jokulgrunn	JOKULGRUNN	Jökulgrunn	Jokulgrunn		1994-01-14	1,2,3,4,5				1993-09-01		
1	-2647953	-3656121	64.416667	-24.5	64:25:00N	24:30:00W	26WPS2043245816	NQ25-16	H	BNK		IC	00				N	isl			JOKULBANKI	Jökulbanki	Jokulbanki	JOKULBANKI	Jökulbanki	Jokulbanki		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2651458	-3659959	64.133333	-13.8	64:08:00N	13:48:00W	28WES5841212422	NQ27-16	H	BNK		IC	00				N				PAPAGRUNN	Papagrunn	Papagrunn	PAPAGRUNN	Papagrunn	Papagrunn		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2653655	-3662435	63.833333	-14.5	63:50:00N	14:30:00W	28VER2460178539	NP27-04	H	BNK		IC	00				N				STOKKSNESGRUNN	Stokksnesgrunn	Stokksnesgrunn	STOKKSNESGRUNN	Stokksnesgrunn	Stokksnesgrunn		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2653854	-3662657	66.316667	-21.833333	66:19:00N	21:50:00W	27WVP6264855456	NQ27-05	H	BNK		IC	00				N	isl			STRANDABREKAR	Strandabrekar	Strandabrekar	STRANDABREKAR	Strandabrekar	Strandabrekar		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2652292	-3660921	65.15	-21.066667	65:09:00N	21:04:00W	27WVN9687425174	NQ27-10	H	STM		IC	00				N	isl			SELA	Selá	Sela	SELA	Selá	Sela		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2651323	-3659811	63.6	-16.25	63:36:00N	16:15:00W	28VDR3799053048	NP27-03	H	BNK		IC	00				N				ORAEFAGRUNN	Öræfagrunn	Oraefagrunn	ORAEFAGRUNN	Öræfagrunn	Oraefagrunn		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2648758	-3656995	67.116667	-18.6	67:07:00N	18:36:00W	27WXQ0412346395	NQ27-02	T	ISL		IC	00				N				KOLBEINSEY	Kolbeinsey	Kolbeinsey	KOLBEINSEY	Kolbeinsey	Kolbeinsey		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	84766	104579	65.166667	-23.5	65:10:00N	23:30:00W	27WUN8286729349	NQ27-09	U	VALU		IC	00				N	isl		Áll	BJARNEYJARALL	Bjarneyjaráll	Bjarneyjarall	BJARNEYJARALL	Bjarneyjaráll	Bjarneyjarall		1995-09-06	1,2,3,4,5	1			1995-09-05		
1	160569	195932	65.010556	-13.348333	65:00:38N	13:20:54W	28WET7784910648	NQ27-12	H	BNK		IC	00				N			Grunn	GERPISGRUNN	Gerpisgrunn	Gerpisgrunn	GERPISGRUNN	Gerpisgrunn	Gerpisgrunn		1996-04-16	1,2,3	1			1996-04-11		
1	-2651021	-3659455	62	-6	62:00:00N	6:00:00W	30VUP4290877813	NP29-07	L	RGN		IC	00				N				NORDEN	Norden	Norden	NORDEN	Norden	Norden		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2654086	-3662915	65.733333	-21.2	65:44:00N	21:12:00W	27WVN9082890202	NQ27-10	U	VALU		IC	00				N	isl		Djúp	SVARTAFOSSDJUP	Svarta Fossdjúp	Svarta Fossdjup	SVARTAFOSSDJUP	Svarta Fossdjúp	Svarta Fossdjup		1995-09-06	1,2,3,4,5	1			1995-09-05		
1	-2643540	-3651244	66.516667	-22.383333	66:31:00N	22:23:00W	27WVP3849278182	NQ27-05	H	BNK		IC	00				N	isl			ELDINGAR	Eldingar	Eldingar	ELDINGAR	Eldingar	Eldingar		1994-01-14	1,2,3,4,5	1			1993-09-01		
1	-2644645	-3652468	64.227911	-17.610266	64:13:40N	17:36:37W	28WCS7339425009	NQ27-15	T	NTK		IC	42				N				GEIRVORTUR	Geirvörtur	Geirvortur	GEIRVORTUR	Geirvörtur	Geirvortur		2013-01-17	1,2,3,4,5	1			1993-09-01		
1	-2651450	-3659946	64.290022	-17.686249	64:17:24N	17:41:10W	28WCS7000332079	NQ27-15	T	NTK		IC	42				N				PALSFJALL	Pálsfjall	Palsfjall	PALSFJALL	Pálsfjall	Palsfjall		2013-01-17	1,2,3,4,5	1			1993-09-01		
1	-2651891	-3660480	65.300213	-22.597563	65:18:01N	22:35:51W	27WVN2551742857	NQ27-09	H	CRNT		IC	00				N	isl			RUFEYJAROST	Rúfeyjaröst	Rufeyjarost	RUFEYJAROST	Rúfeyjaröst	Rufeyjarost		2010-12-22	1,2,3,4,5	1			1993-09-01		
1	-2652380	-3661014	63.560581	-18.492996	63:33:38N	18:29:35W	27VXL2452150490	NP27-02	H	BOG		IC	42				N				SELHOLMUR	Selhólmur	Selholmur	SELHOLMUR	Selhólmur	Selholmur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2652340	-3660973	63.799687	-18.372084	63:47:59N	18:22:20W	27VXL2942977357	NP27-02	H	BOG		IC	42				N				SELFELLSMYRAR	Selfellsmýrar	Selfellsmyrar	SELFELLSMYRAR	Selfellsmýrar	Selfellsmyrar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647435	-3655529	63.515602	-18.319371	63:30:56N	18:19:10W	27VXL3335145831	NP27-02	H	BOG		IC	42				N				HRYGGJAMYRI	Hryggjamýri	Hryggjamyri	HRYGGJAMYRI	Hryggjamýri	Hryggjamyri		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648683	-3656914	64.300668	-19.084347	64:18:02N	19:05:04W	27WWM9268031915	NQ27-14	H	BOG		IC	42				N				KLIFSHAGAVELLIR	Klifshagavellir	Klifshagavellir	KLIFSHAGAVELLIR	Klifshagavellir	Klifshagavellir		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648630	-3656858	63.519513	-18.183773	63:31:10N	18:11:02W	27VXL4007446556	NP27-02	H	BOG		IC	42				N				KLAUFARKVISL	Klaufarkvísl	Klaufarkvisl	KLAUFARKVISL	Klaufarkvísl	Klaufarkvisl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649770	-3658095	64.051175	-19.182128	64:03:04N	19:10:56W	27WWM8874403983	NQ27-14	T	HLL		IC	42				N				LIFRAFJOLL	Lifrafjöll	Lifrafjoll	LIFRAFJOLL	Lifrafjöll	Lifrafjoll		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649007	-3657270	63.893987	-17.927863	63:53:38N	17:55:40W	28VCR5628888499	NP27-03	T	HLL		IC	42				N				KROKSKER	Króksker	Kroksker	KROKSKER	Króksker	Kroksker		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644149	-3651926	64.416506	-19.196895	64:24:59N	19:11:49W	27WWM8687044661	NQ27-14	T	HLL		IC	42				N				FLOAMANNAALDA	Flóamannaalda	Floamannaalda	FLOAMANNAALDA	Flóamannaalda	Floamannaalda		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646554	-3654572	64.069212	-19.100029	64:04:09N	19:06:00W	27WWM9269106109	NQ27-14	T	HLL		IC	42				N				HNAUSAR	Hnausar	Hnausar	HNAUSAR	Hnausar	Hnausar		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646449	-3654456	63.42236	-18.753183	63:25:20N	18:45:11W	27VXL1214234616	NP27-02	T	HLL		IC	42				N				HJORLEIFSHOFDHI	Hjörleifshöfði	Hjorleifshofdhi	HJORLEIFSHOFDHI	Hjörleifshöfði	Hjorleifshofdhi		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647182	-3655253	64.173518	-19.258393	64:10:25N	19:15:30W	27WWM8464917508	NQ27-14	T	HLL		IC	42				N				HRAUNEYJAFELL	Hrauneyjafell	Hrauneyjafell	HRAUNEYJAFELL	Hrauneyjafell	Hrauneyjafell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646331	-3654325	63.90296	-17.955058	63:54:11N	17:57:18W	28VCR5500089560	NP27-03	T	HLL		IC	42				N				HESTUR	Hestur	Hestur	HESTUR	Hestur	Hestur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647120	-3655191	63.634836	-18.551223	63:38:05N	18:33:04W	27VXL2131358647	NP27-02	T	HLL		IC	42				N				HRAFNSHOLL	Hrafnshóll	Hrafnsholl	HRAFNSHOLL	Hrafnshóll	Hrafnsholl		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646274	-3654265	63.490301	-18.518724	63:29:25N	18:31:07W	27VXL2354742613	NP27-02	T	HLL		IC	42				N				HERJOLFSSTADHABOT	Herjólfsstaðabót	Herjolfsstadhabot	HERJOLFSSTADHABOT	Herjólfsstaðabót	Herjolfsstadhabot		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646194	-3654167	64.055485	-19.231813	64:03:20N	19:13:55W	27WWM8630604395	NQ27-14	T	HLL		IC	42				N				HELLISFJALL	Hellisfjall	Hellisfjall	HELLISFJALL	Hellisfjall	Hellisfjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645395	-3653290	63.618707	-18.238839	63:37:07N	18:14:20W	27VXL3686057482	NP27-02	T	HLL		IC	42				N				GUNNARSBODHAALDA	Gunnarsboðaalda	Gunnarsbodhaalda	GUNNARSBODHAALDA	Gunnarsboðaalda	Gunnarsbodhaalda		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646979	-3655028	63.768783	-18.199411	63:46:08N	18:11:58W	27VXL3808074277	NP27-02	T	HLL		IC	42				N				HOLTSBORG	Holtsborg	Holtsborg	HOLTSBORG	Holtsborg	Holtsborg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646135	-3654099	63.844364	-18.205012	63:50:40N	18:12:18W	27VXL3743582681	NP27-02	T	HLL		IC	42				N				HELGASTADHAFJALL	Helgastaðafjall	Helgastadhafjall	HELGASTADHAFJALL	Helgastaðafjall	Helgastadhafjall		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2646056	-3654009	63.78621	-18.165369	63:47:10N	18:09:55W	27VXL3967276292	NP27-02	T	HLL		IC	42				N				HEIDHARBORG	Heiðarborg	Heidharborg	HEIDHARBORG	Heiðarborg	Heidharborg		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2644356	-3652147	64.293016	-19.387791	64:17:35N	19:23:16W	27WWM7802330656	NQ27-14	T	HLL		IC	42				N				FREMRIHNAPPELDA	Fremri-Hnappelda	Fremri-Hnappelda	FREMRIHNAPPELDA	Fremri-Hnappelda	Fremri-Hnappelda		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2645096	-3652959	63.69699	-18.469152	63:41:49N	18:28:09W	27VXL2510365727	NP27-02	T	HLL		IC	42				N				GRASHOLT	Grasholt	Grasholt	GRASHOLT	Grasholt	Grasholt		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647237	-3655314	63.845582	-22.341586	63:50:44N	22:20:30W	27VVL3402280501	NP27-01	H	BAY		IC	43				N	isl			HRAUNSVIK	Hraunsvík	Hraunsvik	HRAUNSVIK	Hraunsvík	Hraunsvik		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648293	-3656502	64.016667	-22.55	64:01:00N	22:33:00W	27WVL2423799793	NQ27-13	H	BAY		IC	43				V				KEFLAVIKBAY	Keflavík Bay	Keflavik Bay	KEFLAVIKBAY	Keflavík Bay	Keflavik Bay		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2648293	-3656495	64.016667	-22.55	64:01:00N	22:33:00W	27WVL2423799793	NQ27-13	H	BAY		IC	43				N	isl			KEFLAVIK	Keflavík	Keflavik	KEFLAVIK	Keflavík	Keflavik		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	163640	201361	64.023435	-22.189629	64:01:24N	22:11:23W	27WVM4186400168	NQ27-13	H	BAY		IC	43				N	isl		Vík	VATNSLEYSUVIK	Vatnsleysuvík	Vatnsleysuvik	VATNSLEYSUVIK	Vatnsleysuvík	Vatnsleysuvik		2011-02-09	1,2,3,4,5	1			1996-04-17		
1	-2647879	-3656030	64.341893	-19.28679	64:20:31N	19:17:12W	27WWM8276436229	NQ27-14	T	HLL		IC	42				N				INNRIHNAPPELDA	Innri-Hnappelda	Innri-Hnappelda	INNRIHNAPPELDA	Innri-Hnappelda	Innri-Hnappelda		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649353	-3657634	63.423986	-18.629128	63:25:26N	18:37:45W	27VXL1832535020	NP27-02	T	HLL		IC	42				N				LAMBAJOKULL	Lambajökull	Lambajokull	LAMBAJOKULL	Lambajökull	Lambajokull		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649323	-3657601	63.67812	-18.460643	63:40:41N	18:27:38W	27VXL2560763642	NP27-02	T	HLL		IC	42				N				LAMBAFELL	Lambafell	Lambafell	LAMBAFELL	Lambafell	Lambafell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648557	-3656781	64.413717	-18.966541	64:24:49N	18:58:00W	27WWM9797544685	NQ27-14	T	HLL		IC	42				N				KJALOLDUR	Kjalöldur	Kjaloldur	KJALOLDUR	Kjalöldur	Kjaloldur		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648548	-3656772	64.410743	-19.101775	64:24:39N	19:06:06W	27WWM9147044152	NQ27-14	T	HLL		IC	42				N				KJALKAVER	Kjálkaver	Kjalkaver	KJALKAVER	Kjálkaver	Kjalkaver		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2648506	-3656727	63.534832	-18.793826	63:32:05N	18:47:38W	27VXL0968347072	NP27-02	T	HLL		IC	42				N				KISTUFELL	Kistufell	Kistufell	KISTUFELL	Kistufell	Kistufell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2647592	-3655714	63.757642	-18.544531	63:45:28N	18:32:40W	27VXL2111972336	NP27-02	T	HLL		IC	42				N				HVAMMSHRAUNFELL	Hvammshraunfell	Hvammshraunfell	HVAMMSHRAUNFELL	Hvammshraunfell	Hvammshraunfell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2649078	-3657344	63.687223	-18.441852	63:41:14N	18:26:31W	27VXL2649664693	NP27-02	T	HLL		IC	42				N				KROSSFELL	Krossfell	Krossfell	KROSSFELL	Krossfell	Krossfell		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2655725	-3664713	63.445628	-20.271679	63:26:44N	20:16:18W	27VWL3632735448	NP27-02	H	HBR		IC	42				V				VESTMANNAEYJARHARBOR	Vestmannaeyjar Harbor	Vestmannaeyjar Harbor	VESTMANNAEYJARHARBOR	Vestmannaeyjar Harbor	Vestmannaeyjar Harbor		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2655725	-3654064	63.445628	-20.271679	63:26:44N	20:16:18W	27VWL3632735448	NP27-02	H	HBR		IC	42				V				HEIMAEYHARBOR	Heimaey Harbor	Heimaey Harbor	HEIMAEYHARBOR	Heimaey Harbor	Heimaey Harbor		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2655725	-3664709	63.445628	-20.271679	63:26:44N	20:16:18W	27VWL3632735448	NP27-02	H	HBR		IC	42				N			Höfn	VESTMANNAEYJAHOFN	Vestmannaeyjahöfn	Vestmannaeyjahofn	VESTMANNAEYJAHOFN	Vestmannaeyjahöfn	Vestmannaeyjahofn		2011-02-09	1,2,3,4,5	1			1993-09-01		
1	-2655725	-3654065	63.445628	-20.271679	63:26:44N	20:16:18W	27VWL3632735448	NP27-02	H	HBR		IC	42				V				HEIMAEYHAVN	Heimaey Havn	Heimaey Havn	HEIMAEYHAVN	Heimaey Havn	Heimaey Havn		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2649866	-3658149	63.411396	-20.272057	63:24:41N	20:16:19W	27VWL3635231634	NP27-02	T	HDLD		IC	42				V				LITLAHOFDHA	Litlahöfða	Litlahofdha	LITLAHOFDHA	Litlahöfða	Litlahofdha		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2649866	-3658216	63.411396	-20.272057	63:24:41N	20:16:19W	27VWL3635231634	NP27-02	T	HDLD		IC	42				V				LITLIHOFDHI	Litlihöfði	Litlihofdhi	LITLIHOFDHI	Litlihöfði	Litlihofdhi		2011-02-09	1,2,3,4,5				1993-09-01		
1	-2649866	-3658196	63.411396	-20.272057	63:24:41N	20:16:19W	27VWL3635231634	NP27-02	T	HDLD		IC	42				N			Höfði	LITLHOFDHI	Litlhöfði	Litlhofdhi	LITLHOFDHI	Litlhöfði	Litlhofdhi		2011-02-09	1,2,3,4,5	1			1993-09-01		
